Recurso,Peca,Qtde,Etapa,LEAD TIME,Código,Célula,flag peça,Etapa2,Etapa3,Etapa4,Etapa5,Etapa6
FTC4300 SS RS/RS BB P750(I) M22,TUBO ESTRUTURA [GAIOLA KIT INCENDIO - FTC],2,,30,032667,FUEIRO,1,Pintura,,,,
FTC4300 SS RS/RS BB P750(I) M22,TUBO FECHAMENTO [GAIOLA KIT INCENDIO - FTC],1,,30,032668,FUEIRO,1,Pintura,,,,
FTC4300 SS RS/RS BB P750(I) M22,ASSOALHO COMPLETO [GAIOLA KIT INCENDIO - FTC],1,Montagem,30,032771,FUEIRO,1,Pintura,,,,
FTC4300 SS RS/RS BB P750(I) M22,ESTRUTURA [GAIOLA KIT INCENDIO - FTC],2,Montagem,30,032772,FUEIRO,1,Pintura,,,,
FTC4300 SS RS/RS BB P750(I) M22,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
FTC4300 SS RS/RS BB P750(I) M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300 SS RS/RS BB P750(I) M22,ENGATE COMPL. F4/6,1,Montagem,30,032314,CONJ INTERMED,,,,,,
FTC4300 SS RS/RS BB P750(I) M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300 SS RS/RS M22,Eixo Traseiro Completo F4/F6,1,Montagem,30,032782,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS M22,Eixo Diant. F4/6,1,Montagem,30,032780,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS M22,CHASSI 4T F4 SS PARA TANQUE,1,Montagem,30,032764,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300 SS RS/RS M22,Eixo Dianteiro Simples F4/F6,1,Montagem,30,032779,EIXO SIMPLES,1,,,,,
FTC4300 SS RS/RS M22,Eixo Traseiro Simples F4/F6,1,Montagem,30,032781,EIXO SIMPLES,1,,,,,
FTC4300 SS RS/RS M22,Içamento Grande,1,Montagem,30,023565,IÇAMENTO,1,,,,,
FTC4300 SS RS/RS M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300 SS RS/RS M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS M22,IÇAMENTO COMPLETO SS CINZA [CBH/CBHM/FTC-2E],1,,30,023589,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS M22,Tanque 4300 M22,1,,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300 SS RS/RS M22,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
FTC4300 SS RS/RS M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300 SS RS/RS M22,ENGATE COMPL. F4/6,1,Montagem,30,032314,CONJ INTERMED,,,,,,
FTC4300 SS RS/RS P750(I) M22,CHASSI 4T F4 SS PARA TANQUE,1,Montagem,30,032764,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300 SS RS/RS P750(I) M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS P750(I) M22,Içamento Grande,1,Montagem,30,023565,IÇAMENTO,1,,,,,
FTC4300 SS RS/RS P750(I) M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300 SS RS/RS P750(I) M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS P750(I) M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS P750(I) M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS P750(I) M22,Tanque 4300 M22,1,,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300 SS RS/RS P750(I) M22,IÇAMENTO COMPLETO SS CINZA [CBH/CBHM/FTC-2E],1,,30,023589,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS P750(I) M22,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
FTC4300 SS RS/RS P750(I) M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300 SS RS/RS P750(I) M22,ENGATE COMPL. F4/6,1,Montagem,30,032314,CONJ INTERMED,,,,,,
FTC4300 SS RS/RS P750(I) M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300 SS RS/RS PL M22,Eixo Traseiro Completo F4/F6,1,Montagem,30,032782,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS PL M22,Eixo Diant. F4/6,1,Montagem,30,032780,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS PL M22,CHASSI 4T F4 SS PARA TANQUE,1,Montagem,30,032764,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300 SS RS/RS PL M22,Eixo Dianteiro Simples F4/F6,1,Montagem,30,032779,EIXO SIMPLES,1,,,,,
FTC4300 SS RS/RS PL M22,Eixo Traseiro Simples F4/F6,1,Montagem,30,032781,EIXO SIMPLES,1,,,,,
FTC4300 SS RS/RS PL M22,Içamento Grande,1,Montagem,30,023565,IÇAMENTO,1,,,,,
FTC4300 SS RS/RS PL M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300 SS RS/RS PL M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL M22,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL M22,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL M22,IÇAMENTO COMPLETO SS CINZA [CBH/CBHM/FTC-2E],1,,30,023589,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS PL M22,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
FTC4300 SS RS/RS PL M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300 SS RS/RS PL M22,ENGATE COMPL. F4/6,1,Montagem,30,032314,CONJ INTERMED,,,,,,
FTC4300 SS RS/RS PL P750(I) M22,Eixo Traseiro Completo F4/F6,1,Montagem,30,032782,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS PL P750(I) M22,Eixo Diant. F4/6,1,Montagem,30,032780,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS PL P750(I) M22,CHASSI 4T F4 SS PARA TANQUE,1,Montagem,30,032764,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300 SS RS/RS PL P750(I) M22,Eixo Dianteiro Simples F4/F6,1,Montagem,30,032779,EIXO SIMPLES,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,Eixo Traseiro Simples F4/F6,1,Montagem,30,032781,EIXO SIMPLES,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,Içamento Grande,1,Montagem,30,023565,IÇAMENTO,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300 SS RS/RS PL P750(I) M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,IÇAMENTO COMPLETO SS CINZA [CBH/CBHM/FTC-2E],1,,30,023589,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300 SS RS/RS PL P750(I) M22,Tanque 4300 M22,1,,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300 SS RS/RS PL P750(I) M22,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300 SS RS/RS PL P750(I) M22,ENGATE COMPL. F4/6,1,Montagem,30,032314,CONJ INTERMED,,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,Suporte Tandem 6 ton,1,Montagem,30,031755,EIXO SIMPLES,1,Pintura,,,CINZA,
FTC4300-1E ESP SS T BB P750(I) M22,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E ESP SS T BB P750(I) M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,Chassi FA6 P/ Tanque (SUP. DE FIXAÇÃO),1,Montagem,30,032777,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300-1E ESP SS T BB P750(I) M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300-1E ESP SS T BB P750(I) M22,Eixo Tandem 6T S/ Trava,1,Montagem,30,024777,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300-1E ESP SS T BB P750(I) M22,Eixo Tandem 6T,1,Montagem,30,024776,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300-1E ESP SS T BB P750(I) M22,Tandem 6T S/ Trava,1,Montagem,30,033208,EIXO SIMPLES,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,Tandem 6T,1,Montagem,30,031244,EIXO SIMPLES,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,Içamento Maior P/ Tanque FA6,1,Montagem,30,030504,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300-1E ESP SS T BB P750(I) M22,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,PINO TANDEM 5000/6000,1,Montagem,30,439721,CONJ INTERMED,1,,,,,
FTC4300-1E ESP SS T BB P750(I) M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,FA4FB RD,1,Montagem,30,466906,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300-1E SS RD BB P750(I) M22,CHASSI 4T F4 SS PARA TANQUE 1 EIXO,1,Montagem,30,032774,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300-1E SS RD BB P750(I) M22,Eixo FA4FB RD ,1,Montagem,30,025565,EIXO SIMPLES,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300-1E SS RD BB P750(I) M22,Içamento Completo MAIOR FA4,1,Montagem,30,032409,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300-1E SS RD BB P750(I) M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS RD BB P750(I) M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,Tanque 4300 M22,1,,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS RD BB P750(I) M22,TUBO ESTRUTURA [GAIOLA KIT INCENDIO - FTC],2,,30,032667,FUEIRO,1,Pintura,,,,
FTC4300-1E SS RD BB P750(I) M22,TUBO FECHAMENTO [GAIOLA KIT INCENDIO - FTC],1,,30,032668,FUEIRO,1,Pintura,,,,
FTC4300-1E SS RD BB P750(I) M22,ASSOALHO COMPLETO [GAIOLA KIT INCENDIO - FTC],1,Montagem,30,032771,FUEIRO,1,Pintura,,,,
FTC4300-1E SS RD BB P750(I) M22,ESTRUTURA [GAIOLA KIT INCENDIO - FTC],2,Montagem,30,032772,FUEIRO,1,Pintura,,,,
FTC4300-1E SS RD BB P750(I) M22,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
FTC4300-1E SS RD BB P750(I) M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300-1E SS RD M22,FA4FB RD,1,Montagem,30,466906,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300-1E SS RD M22,CHASSI 4T F4 SS PARA TANQUE 1 EIXO,1,Montagem,30,032774,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300-1E SS RD M22,Eixo FA4FB RD ,1,Montagem,30,025565,EIXO SIMPLES,1,,,,,
FTC4300-1E SS RD M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300-1E SS RD M22,Içamento Completo MAIOR FA4,1,Montagem,30,032409,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300-1E SS RD M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS RD M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD M22,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
FTC4300-1E SS RD M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300-1E SS RD M22,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
FTC4300-1E SS RD M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300-1E SS RD P750(I) M22,FA4FB RD,1,Montagem,30,466906,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300-1E SS RD P750(I) M22,CHASSI 4T F4 SS PARA TANQUE 1 EIXO,1,Montagem,30,032774,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300-1E SS RD P750(I) M22,Eixo FA4FB RD ,1,Montagem,30,025565,EIXO SIMPLES,1,,,,,
FTC4300-1E SS RD P750(I) M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300-1E SS RD P750(I) M22,Içamento Completo MAIOR FA4,1,Montagem,30,032409,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300-1E SS RD P750(I) M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS RD P750(I) M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD P750(I) M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD P750(I) M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD P750(I) M22,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
FTC4300-1E SS RD P750(I) M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300-1E SS RD P750(I) M22,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
FTC4300-1E SS RD P750(I) M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300-1E SS RD PL M22,FA4FB RD,1,Montagem,30,466906,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300-1E SS RD PL M22,CHASSI 4T F4 SS PARA TANQUE 1 EIXO,1,Montagem,30,032774,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300-1E SS RD PL M22,Eixo FA4FB RD ,1,Montagem,30,025565,EIXO SIMPLES,1,,,,,
FTC4300-1E SS RD PL M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300-1E SS RD PL M22,Içamento Pequeno SS FAFB,1,Montagem,30,463061,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300-1E SS RD PL M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS RD PL M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL M22,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL M22,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL M22,Tanque 4300 M22,1,,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS RD PL M22,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
FTC4300-1E SS RD PL M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300-1E SS RD PL M22,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
FTC4300-1E SS RD PL M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,FA4FB RD,1,Montagem,30,466906,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300-1E SS RD PL P750(I) M22,CHASSI 4T F4 SS PARA TANQUE 1 EIXO,1,Montagem,30,032774,CHASSI,1,Pintura,Solda,,CINZA,
FTC4300-1E SS RD PL P750(I) M22,Eixo FA4FB RD ,1,Montagem,30,025565,EIXO SIMPLES,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300-1E SS RD PL P750(I) M22,Içamento Pequeno SS FAFB,1,Montagem,30,463061,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300-1E SS RD PL P750(I) M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS RD PL P750(I) M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,Tanque 4300 M22,1,,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS RD PL P750(I) M22,TUBO ESTRUTURA [GAIOLA KIT INCENDIO - FTC],2,,30,032667,FUEIRO,1,Pintura,,,,
FTC4300-1E SS RD PL P750(I) M22,TUBO FECHAMENTO [GAIOLA KIT INCENDIO - FTC],1,,30,032668,FUEIRO,1,Pintura,,,,
FTC4300-1E SS RD PL P750(I) M22,ASSOALHO COMPLETO [GAIOLA KIT INCENDIO - FTC],1,Montagem,30,032771,FUEIRO,1,Pintura,,,,
FTC4300-1E SS RD PL P750(I) M22,ESTRUTURA [GAIOLA KIT INCENDIO - FTC],2,Montagem,30,032772,FUEIRO,1,Pintura,,,,
FTC4300-1E SS RD PL P750(I) M22,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
FTC4300-1E SS RD PL P750(I) M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300-1E SS T BB M22,Suporte Tandem 4 ton,1,Montagem,30,031737,EIXO SIMPLES,1,Pintura,,,CINZA,
FTC4300-1E SS T BB M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300-1E SS T BB M22,Içamento Completo MAIOR FA4,1,Montagem,30,032409,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300-1E SS T BB M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
FTC4300-1E SS T BB M22,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS T BB M22,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS T BB M22,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS T BB M22,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS T BB M22,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
FTC4300-1E SS T BB M22,TUBO ESTRUTURA [GAIOLA KIT INCENDIO - FTC],2,,30,032667,FUEIRO,1,Pintura,,,,
FTC4300-1E SS T BB M22,TUBO FECHAMENTO [GAIOLA KIT INCENDIO - FTC],1,,30,032668,FUEIRO,1,Pintura,,,,
FTC4300-1E SS T BB M22,ASSOALHO COMPLETO [GAIOLA KIT INCENDIO - FTC],1,Montagem,30,032771,FUEIRO,1,Pintura,,,,
FTC4300-1E SS T BB M22,ESTRUTURA [GAIOLA KIT INCENDIO - FTC],2,Montagem,30,032772,FUEIRO,1,Pintura,,,,
FTC4300-1E SS T BB M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
FTC4300-1E SS T BB M22,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
FTC4300-1E SS T BB M22,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
FTC4300-1E SS T BB M22,Eixo Tandem 4T S/ Trava,1,Montagem,30,024481,EIXO COMPLETO,1,Pintura,,,CINZA,
FTC4300-1E SS T BB M22,Eixo Tandem 4T C/ Trava,1,Montagem,30,024480,EIXO COMPLETO,1,,,,,
FTC4300-1E SS T BB M22,Tandem 4T S/ Trava,1,Montagem,30,033209,EIXO SIMPLES,1,,,,,
FTC4300-1E SS T BB M22,Tandem 4T C/ Trava,1,Montagem,30,031246,EIXO SIMPLES,1,,,,,
FTC4300-1E SS T BB M22,Chassi 4T FA4 SS Tandem P/ Tanque 1 EIXO,1,Montagem,30,033941,CHASSI,1,Pintura,,,CINZA,
FTC4300-1E SS T BB M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
FTC4300-1E SS T BB P750(I) M22,Suporte Tandem 4 ton,1,Montagem,30,031737,EIXO SIMPLES,1,Pintura,,,CINZA,
FTC4300-1E SS T BB P750(I) M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
FTC4300-1E SS T BB P750(I) M22,Içamento Completo MAIOR FA4,1,Montagem,30,032409,IÇAMENTO,1,Pintura,,,CINZA,
FTC4300-1E SS T BB P750(I) M22,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
